headline,lead_paragraph,date
Italy’s Deal With China Signals a Shift as U.S. Influence Recedes,"ROME — For decades, Italy felt the brunt of the Chinese economic juggernaut that the United States argues poses a threat to the financial and political future of the West.",2019-03-30 07:17:43+00:00
"China Bans All Types of Fentanyl, Cutting Supply of Deadly Drug to U.S. and Fulfilling Pledge to Trump","BEIJING — China announced on Monday that it would ban all variants of the powerful opioid fentanyl, a move that could slow the supply of a drug that in recent years has caused tens of thousands of overdose deaths in the United States.",2019-04-01 08:47:07+00:00
China Purchases Could Undercut Trump’s Larger Trade Goal,WASHINGTON — At the heart of President Trump’s negotiations with China is a troubling contradiction: The United States wants to use the trade talks to encourage the country to adopt a more market-oriented economy. But a key element of a prospective deal may end up reinforcing the economic power of the Chinese state.,2019-04-01 09:00:07+00:00
Avocado Shortages and Price Spikes: How Trump’s Border Closing Would Hit U.S.,"WASHINGTON — It would most likely resemble the aftermath of a major natural disaster: food shortages, skyrocketing prices, people out of work and a plummeting stock market.",2019-04-01 23:41:22+00:00
Woman From China Carrying Malware Arrested After Entering Mar-a-Lago,"A 32-year-old woman from China carrying four cellphones and a thumb drive infected with malware gained access to Mar-a-Lago during President Trump’s visit to the Florida resort over the weekend, federal court records show.",2019-04-02 21:48:36+00:00
I’ve Seen the Best and Worst of China. Be Wary.,"President Trump and President Xi Jinping of China will probably soon reach a trade agreement, but that won’t solve the biggest problems.",2019-04-03 22:32:11+00:00
"‘Epic’ China Trade Deal Near Completion, Trump Says, but Haggling Continues","President Trump stopped short of announcing a final trade deal with China on Thursday, saying in an Oval Office meeting with the Chinese delegation that it may take another four weeks or more to secure an “epic” trade agreement.",2019-04-04 13:43:44+00:00
One Trump Victory: Companies Rethink China,"BEIJING — Whatever deal Washington and Beijing reach over the trade war, President Trump has already scored a big victory: Companies are rethinking their reliance on China. ",2019-04-05 09:00:16+00:00
New U.S. Sanctions Seek to Block Venezuelan Oil Shipments to Cuba,"WASHINGTON — The Trump administration announced on Friday its latest round of economic sanctions against the government of President Nicolás Maduro of Venezuela, this time aimed at oil shipments between Venezuela and Cuba, a country that the administration has accused of propping up Mr. Maduro’s authoritarian government.",2019-04-06 00:45:32+00:00
U.S. Readies $11 Billion in Tariffs on E.U.,"WASHINGTON — The United States and the European Union are preparing to impose tit-for-tat tariffs on each other’s products, the latest escalation in a 14-year fight over government aid given to Boeing and European rival Airbus.",2019-04-09 13:59:27+00:00
Taiwan’s President Welcomes U.S. Officials as Tensions With China Escalate,"TAIPEI, Taiwan — President Tsai Ing-wen of Taiwan welcomed American dignitaries on Wednesday in the face of rising tensions with China, saying the self-ruled island needed to protect itself “from new, sophisticated threats coming from across the strait.”",2019-04-10 14:07:51+00:00
‘You Shouldn’t Be Here’: U.S. Pushes U.N. to Pull Venezuela Envoy’s Credentials,"UNITED NATIONS — Vice President Mike Pence on Wednesday urged the United Nations to revoke the credentials of Venezuela’s ambassador to the world body, portraying him as a loyalist to the country’s disputed president, Nicolás Maduro, and to a government that has allowed crime, violence and starvation to rise.",2019-04-10 18:59:40+00:00
"As U.S. and China Near Trade Deal, Enforcement Is Key","WASHINGTON — As the United States and China edge closer to a trade agreement, the ability to reach a final deal is coming down to a central question: Will Beijing live up to its promises?",2019-04-11 20:00:54+00:00
Trump Announces 5G Plan as White House Weighs Banning Huawei,"President Trump on Friday announced a new wireless spectrum auction intended to speed the rollout of the next generation of wireless communications networks, a technology the administration views as critical to winning an economic war with China.",2019-04-13 00:19:12+00:00
Mnuchin Says China Trade Talks Are Nearing Final Round,"WASHINGTON — Treasury Secretary Steven Mnuchin said on Saturday that he believed the United States and China were nearing the final stage of trade negotiations, moving closer to what he said would be the biggest change in the economic relationship between the countries in 40 years.",2019-04-13 22:23:59+00:00
F.B.I. Bars Some China Scholars From Visiting U.S. Over Spying Fears,"BEIJING — Just as he had on previous trips, Zhu Feng bolted down his lunch at a Los Angeles airport before sprinting to catch his Air China flight back to Beijing.",2019-04-14 16:21:40+00:00
Your Monday Briefing,"The technology giant tracks the locations of hundreds of millions of phones worldwide, The Times found as part of our opinion section’s Privacy Project.",2019-04-14 20:00:53+00:00
"In Search for Leverage, Trump May Be Undercutting His Own Trade Deals",WASHINGTON — President Trump is embracing a new tactic as he tries to rewrite the rules of global trade: Don’t believe a final deal is truly final.,2019-04-15 09:00:06+00:00
U.S. Risks Roiling Oil Markets in Trying to Tighten Sanctions,WASHINGTON — The Trump administration has reached a critical juncture in its efforts to tighten United States oil sanctions against Iran and Venezuela.,2019-04-15 21:49:24+00:00
"Donald Trump, China Savior? Some Chinese Say Yes","Donald J. Trump has referred to China as “our enemy.” He has called it “a major threat.” “Remember,” he once wrote on Twitter, “China is not a friend of the United States!” ",2019-04-16 09:00:07+00:00
U.S. Scholar Who Advises Trump Says China Blocked His Visa Application,"WASHINGTON — An American scholar who has advised President Trump on China said late Wednesday that he was not given a visa he sought to attend a recent conference in Beijing, in what he called apparent retaliation for American restrictions on visas for visiting Chinese scholars.",2019-04-18 07:19:20+00:00
"U.S. to Clamp Down on Iranian Oil Sales, Risking Rise in Gasoline Prices","NEW ORLEANS — The Trump administration is poised to end a program that has allowed five large nations, including China and India, to buy Iranian oil despite American sanctions, two senior American officials said on Sunday, a decision that is intended to squeeze Tehran’s government but could lead to higher oil and gasoline prices.",2019-04-22 03:53:11+00:00
"U.S. Moves to Stop All Nations From Buying Iranian Oil, but China Is Defiant","WASHINGTON — In tightening sanctions on Iran, the Trump administration moved on Monday to isolate Tehran economically and undercut its power across the Middle East. But the clampdown has complicated relations with China at a particularly sensitive moment.",2019-04-22 13:42:01+00:00
Kim Jong-un Meets Putin in Russia With U.S. Talks Faltering,"MOSCOW — Two months after a failed summit meeting with President Trump, North Korea’s leader, Kim Jong-un, met on Thursday with President Vladimir V. Putin of Russia, as Mr. Kim tries to rally international support for an approach to sanctions relief and gradual nuclear disarmament that the Trump administration opposes.",2019-04-25 00:00:05+00:00
"Trump Says Xi Jinping of China Will Visit Soon, Stirring Anticipation of a Completed Trade Deal","WASHINGTON — President Trump said on Thursday that China’s president, Xi Jinping, would be coming soon to the White House, fueling anticipation that the world’s two largest economies may be close to finishing a trade deal.",2019-04-25 23:04:28+00:00
U.S. and Japan Push for a Trade Deal Following Failed Pacific Partnership,"WASHINGTON — President Trump said on Friday that trade talks between the United States and Japan were “moving along very nicely” and suggested a deal might be reached by late May as he met with Shinzo Abe, the Japanese prime minister, at the White House.",2019-04-26 09:00:12+00:00
"As Trump Angers Allies, Rival Powers Cultivate Diplomatic Ties",WASHINGTON — The Trump administration’s diplomatic darts this week flew as fast at friends as they did at foes.,2019-04-26 19:47:32+00:00
Mnuchin Says Trade Negotiations With China Are in ‘the Final Laps’,LOS ANGELES — Treasury Secretary Steven Mnuchin said on Sunday that trade talks between the United States and China were entering a critical point as an American delegation heads to Beijing this week to try to finalize a long-awaited deal.,2019-04-29 02:36:57+00:00
"As Trade Talks Continue, China Is Unlikely to Yield on Control of Data","WASHINGTON — President Trump began his trade war with China out of concern that Beijing was using unfair economic practices to prevent the United States from dominating next-generation technologies like autonomous vehicles, advanced telecommunications and artificial intelligence.",2019-04-30 22:12:21+00:00
U.S.-China Trade Deal Unlikely to Address Cybertheft or Subsidies,"WASHINGTON — Trade negotiations between the United States and China are entering the final stage, but a deal is expected to fall short of addressing several key Trump administration goals, including combating Chinese cybertheft and state subsidies at various levels of the Chinese government, officials from a leading American business group said on Thursday.",2019-05-02 23:31:01+00:00
The U.S. Ambassador Who Became Canada’s Booster,"Bruce and Vicki Heyman returned to Ottawa this week for the launch of their new book, “The Art of Diplomacy.” A former senior Goldman Sachs executive from Chicago, Bruce Heyman was President Barack Obama’s ambassador to Canada from 2014 to 2017.",2019-05-03 20:08:58+00:00
"In Push for Trade Deal, Trump Administration Shelves Sanctions Over China’s Crackdown on Uighurs","WASHINGTON — The United States and China are racing to clinch a historic economic treaty as early as next week that could drastically reshape relations between the world’s two largest economies. But as negotiations reach their final stages, the sensitive subject of human rights has been left conspicuously off the table.",2019-05-04 15:47:45+00:00
Trump Threatens China With More Tariffs Ahead of Final Trade Talks,"WASHINGTON — President Trump, emboldened by a strong American economy and wary of criticism that an evolving trade deal with China would not adequately benefit the United States, threatened on Sunday to impose more punishing tariffs on Chinese goods in an attempt to force additional concessions in a final agreement.",2019-05-05 17:14:38+00:00
Will China’s Uighur Detentions Spur U.S. Sanctions? Pompeo Won’t Say,"WASHINGTON — Secretary of State Mike Pompeo avoided saying on Sunday whether the Trump administration would impose targeted sanctions on China over mass detentions of Muslims, in another sign of the administration’s paralysis on the issue.",2019-05-05 18:49:28+00:00
"Citing Iranian Threat, U.S. Sends Carrier Group and Bombers to Persian Gulf",WASHINGTON — The White House announced on Sunday that the United States was sending an aircraft carrier strike group and Air Force bombers to the Middle East because of “troubling and escalatory indications and warnings” related to Iran.,2019-05-06 03:26:03+00:00
DealBook Briefing: Trump Plays Chicken With China on Trade,Good Monday morning. (Want this by email? Sign up here.),2019-05-06 10:40:28+00:00
"New Tensions With Iran Threaten Nuclear Deal and, White House Says, U.S. Troops","WASHINGTON — Tensions escalated between the United States and Iran on Monday as the Trump administration accused Iran and militias that it backs of threatening American troops, and Iran signaled it might soon violate part of the 2015 nuclear deal it reached under former President Barack Obama.",2019-05-06 14:12:51+00:00
"How Chinese Spies Got the N.S.A.’s Hacking Tools, and Used Them for Attacks","Chinese intelligence agents acquired National Security Agency hacking tools and repurposed them in 2016 to attack American allies and private companies in Europe and Asia, a leading cybersecurity firm has discovered. The episode is the latest evidence that the United States has lost control of key parts of its cybersecurity arsenal.",2019-05-06 23:38:26+00:00
Pompeo Makes Unscheduled Trip to Iraq to Press U.S. Concerns About Iran,"BAGHDAD — Secretary of State Mike Pompeo scrapped a visit to Germany on Tuesday to make an unannounced trip to Iraq, pressing Iraqi leaders about what he called the increased dangers to Americans there from Iran’s forces and allies.",2019-05-07 12:31:31+00:00
U.S. Issues New Sanctions as Iran Warns It Will Step Back From Nuclear Deal,"WASHINGTON — Iran’s president declared on Wednesday that he would begin to walk away from the restrictions of a 2015 nuclear deal, and the Trump administration responded with a new round of sanctions against Tehran, reviving a crisis that had been contained for the past four years.",2019-05-08 06:02:02+00:00
Nuclear Deal Traps E.U. Between Iran and U.S.,"BRUSSELS — As the divide widens between the United States and Iran over the 2015 nuclear deal, the European Union finds itself trapped between them, with no easy or quick way to respond to its dilemma.",2019-05-08 11:31:46+00:00
Why Markets Aren’t Sweating the U.S.-China Trade War Much: The ‘Trump Put’,The real question is not why the stock market is down this week. It is why it is down so little.,2019-05-08 16:51:01+00:00
New North Korea Concerns Flare as Trump’s Signature Diplomacy Wilts,"WASHINGTON — North Korea launched short-range ballistic missiles on Thursday for the second time in a week, prompting President Trump to acknowledge that “nobody’s happy” about the implications for his diplomatic effort to denuclearize the country.",2019-05-09 08:01:19+00:00
Trump Could Raise Tariffs on China. Here’s How China Could Respond.,"A week ago, the United States and China looked as if they were going to reach a deal to end their trade war. Today, they are trying to salvage their many months of negotiations.",2019-05-09 12:32:21+00:00
Trump Increases China Tariffs as Trade Deal Hangs in the Balance,"WASHINGTON — President Trump escalated his trade war with China on Friday morning, raising tariffs on $200 billion worth of Chinese goods and taking steps to tax nearly all of China’s imports as punishment for what he said was Beijing’s attempt to “renegotiate” a trade deal.",2019-05-09 14:34:58+00:00
"As China Trade Talks Stall, Xi Faces a Dilemma: Fold? Or Double Down?","BEIJING — As Chinese and American officials try to reach a trade deal, President Xi Jinping faces a painful, possibly damaging, choice: to try to protect his aura of indomitability or retreat after President Trump accused China of reneging on the terms of a draft agreement and threatened to raise tariffs.",2019-05-09 18:11:29+00:00
"China Trade, North Korea, UEFA: Your Friday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-05-10 04:02:05+00:00
"China, Defiant but Careful, Promises Aggressive Response to Tariffs","BEIJING — When the United States ratcheted up trade tensions with Beijing on Friday, the news was greeted with weariness and foreboding among the people in China who will pay the immediate price: owners of factories big and small.",2019-05-10 10:39:43+00:00
Trump Renews Trade War as China Talks End Without a Deal,WASHINGTON — Trade talks between China and the United States ended on Friday without a deal as President Trump raised tariffs on $200 billion worth of Chinese imports and signaled he was prepared for a prolonged economic fight.,2019-05-10 12:13:52+00:00
How Trump’s Tariffs on Chinese Goods Will Hit Your Shopping Cart,"The more President Trump escalates his trade war with China, the more American shoppers will notice higher prices in their favorite grocery stores, hardware shops and big-box retailers.",2019-05-10 13:25:10+00:00
Trump Sees a China Trade Deal Through a New Prism: The 2020 Election,"WASHINGTON — When President Trump had finished mocking the field of Democratic presidential candidates at a rally in Florida this week (“Sleepy Joe,” “Crazy Bernie” and “Boot-edge-edge”), he pivoted abruptly to his intensifying trade war with China. The segue was no accident: Mr. Trump is determined to present himself as tougher on the Chinese than any of his potential challengers in 2020.",2019-05-11 01:31:15+00:00
Australia and the U.S. Are Old Allies. China’s Rise Changes the Equation.,"SYDNEY, Australia — To understand why the Trump administration has struggled to build a global coalition of allies in its trade war with China, it helps to understand what is happening in the rolling hills and valleys of Australia’s southeast and southwest coasts.",2019-05-11 09:00:07+00:00
Killing the Pax Americana,"O.K., they weren’t supposed to start the trade war until I got back from vacation. And I really have too many kilometers to cover and hills to climb to weigh in on a regular basis or at great length. But since I’m currently sitting in an outdoor cafe with my coffee and croissant, I thought I might take a few minutes to address two misconceptions that, I believe, are coloring discussion of the trade conflict.",2019-05-11 10:52:29+00:00
U.S.-China Trade Standoff May Be Initial Skirmish in Broader Economic War,"WASHINGTON — A yearlong trade war between the United States and China is proving to be an initial skirmish in an economic conflict that may persist for decades, as both countries battle for global dominance, stature and wealth.",2019-05-11 16:55:37+00:00
"Larry Kudlow Breaks With Trump, Saying ‘Both Sides Will Pay’ in Trade War With China","WASHINGTON — President Trump’s chief economic adviser said on Sunday that American consumers would bear a burden from the escalating trade war with China, contradicting Mr. Trump’s claim that his tariffs were a multibillion-dollar, one-way payment by China to the United States Treasury.",2019-05-12 18:50:41+00:00
"China Trade, India, Australia: Your Monday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-05-12 19:58:36+00:00
"With Higher Tariffs, China Retaliates Against the U.S.","BEIJING — China moved to retaliate against the United States, announcing plans on Monday to raise tariffs on American goods ranging from beer and wine to swimsuits, shirts and liquefied natural gas.",2019-05-13 13:02:33+00:00
Why the U.S.-China Trade War Could Be Long and Painful: No Offramps,"Just two weeks ago, the United States and China seemed to be gliding toward a trade deal meant to resolve tensions between the world’s two largest economies.",2019-05-14 14:54:21+00:00
Republicans Balk at More Tariffs as Trump Mulls More Farm Aid,"WASHINGTON — At a White House meeting this month, Senator Chuck Grassley of Iowa, the powerful Republican chairman of the Senate Finance Committee, pressed President Trump to repeal the metal tariffs he imposed on Canada and Mexico, which he argued were hurting the struggling farmers the president had vowed to protect.",2019-05-14 20:24:19+00:00
"Trump’s Tariffs, Once Seen as Leverage, May Be Here to Stay","WASHINGTON — President Trump’s tariffs were initially seen as a cudgel to force other countries to drop their trade barriers. But they increasingly look like a more permanent tool to shelter American industry, block imports and banish an undesirable trade deficit.",2019-05-14 20:49:03+00:00
"Trade, Boeing, Orban: Your Wednesday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-05-15 03:08:33+00:00
Learning With: ‘U.S.-China Trade Standoff May Be Initial Skirmish in Broader Economic War’,Before reading the article: ,2019-05-15 08:00:00+00:00
White House Reassesses Auto Tariffs as It Focuses on China Fight,"WASHINGTON — The White House has decided to delay for six months a decision due Friday about whether to impose levies on foreign cars and car parts, people familiar with the situation said. Such a move would have taken aim at Japan and Europe, big auto manufacturers, and likely disrupted trade talks that the Trump administration had just begun.",2019-05-15 17:06:08+00:00
Bill Shorten Wants Australia to Embrace China. But at What Cost?,"SYDNEY, Australia — In a recent online discussion, Bill Shorten, the front-runner in the race to be Australia’s next prime minister, left little doubt about where he stood on the politically delicate issue of relations with China — and where the world’s other superpower fit into his calculus.",2019-05-15 19:00:05+00:00
Huawei Is a Target as Trump Moves to Ban Foreign Telecom Gear,"WASHINGTON — President Trump moved on Wednesday to ban American telecommunications firms from installing foreign-made equipment that could pose a threat to national security, White House officials said, stepping up a battle against China by effectively barring sales by Huawei, the country’s leading networking company.",2019-05-15 20:45:35+00:00
"Was It an Invisible Attack on U.S. Diplomats, or Something Stranger?",An “unknown energy source” has been blamed for debilitating symptoms suffered by Americans posted in Cuba. The real cause may be more surprising.,2019-05-16 01:20:30+00:00
A Losing China Bet,This article is part of David Leonhardt’s newsletter. You can sign up here to receive it each weekday.,2019-05-16 12:18:15+00:00
How Xi’s Last-Minute Switch on U.S.-China Trade Deal Upended It,"BEIJING — China’s leader, Xi Jinping, seemed confident three weeks ago that a yearlong trade war with the United States could soon subside, handing him a potent political victory.",2019-05-16 20:06:47+00:00
"As Trade War Rages, China’s Sway Over the U.S. Fades","China usually gets its way. In Washington, on Wall Street and in corporate boardrooms, Beijing has used the country’s size and promise for decades to quell opposition and reward those who helped its rise.",2019-05-17 09:00:18+00:00
"To Many Chinese, America Was Like ‘Heaven.’ Now They’re Not So Sure.","BEIJING — Qi Haohan describes with pride the times he has leaped and pirouetted with American dancers across stages in China, and he counts as a major influence Daniil Simkin, a principal dancer with the American Ballet Theater.",2019-05-18 07:00:07+00:00
Huawei’s U.S. Restrictions Expose a High-Tech Achilles’ Heel for China,"BEIJING — For all of China’s efforts to become a global force in high technology rivaling the United States, it has mostly failed to produce top-flight contenders in one crucial area: the industry that gave Silicon Valley its name. ",2019-05-21 15:01:00+00:00
"Trump Administration Could Blacklist China’s Hikvision, a Surveillance Firm","WASHINGTON — The Trump administration is considering limits to a Chinese video surveillance giant’s ability to buy American technology, people familiar with the matter said, the latest attempt to counter Beijing’s global economic ambitions.",2019-05-22 00:21:00+00:00
A Populist Win Could Dull Europe’s Appetite for Free Trade,FRANKFURT — The chlorinated chickens are back. That’s a bad sign for free trade.,2019-05-22 10:16:47+00:00
DealBook Briefing: Qualcomm Violated Antitrust Law,Good Wednesday morning. (Want this by email? Sign up here.),2019-05-22 10:31:56+00:00
Mnuchin Presses Companies for Trade War Contingency Plans,"WASHINGTON — Treasury Secretary Steven Mnuchin said on Wednesday that he was personally questioning some of America’s largest companies about their plans for weathering the Trump administration’s trade war with China, including encouraging firms to reorient their supply chains and source their products elsewhere.",2019-05-22 13:59:14+00:00
Stocks Slide Over Worsening U.S.-China Trade Tensions,"Investors hunkered down Thursday, as signals from China and the United States suggested that both nations were girding for a long-term trade fight.",2019-05-23 11:01:32+00:00
Trump Gives Farmers $16 Billion in Aid Amid Prolonged China Trade War,"WASHINGTON — President Trump on Thursday unveiled a $16 billion bailout for farmers hurt by his trade war with Beijing, signaling a protracted fight ahead that is already prompting some American companies to shift business away from China.",2019-05-23 12:13:51+00:00
China’s Supply of Minerals for iPhones and Missiles Could Be a Risky Trade Weapon,"SHANGHAI — President Xi Jinping of China strode this week through a high-ceilinged factory that makes magnets out of rare earths, minerals that are essential to global manufacturing and a sector that his country dominates. His top trade negotiator, Vice Premier Liu He, stood near.",2019-05-23 14:36:57+00:00
Huawei’s European Customers Are Put on Hold by U.S. Ban,LONDON — Europe has been one of Huawei’s biggest success stories. Now it is on the front line of the trade and technology war between China and the United States.,2019-05-24 04:01:07+00:00
Latest Arena for China’s Growing Global Ambitions: The Arctic,"ROVANIEMI, Finland — The Arctic is thawing, and China is seizing the chance to expand its influence in the north. ",2019-05-24 14:24:19+00:00
"Trump Wants to Wall Off Huawei, but the Digital World Bridles at Barriers","President Trump has finally succeeded in building his wall: not the one he keeps demanding on the southwestern border, but a far more complex barrier meant to block China’s national telecommunications champion, Huawei, from operating in the United States and starve it of American technology as it builds networks around the globe.",2019-05-27 21:26:51+00:00
The Trade War’s Next Battle Could Be China’s Access to Wall Street,"BEIJING — President Trump’s trade war with China has prompted a broad rethinking of how the two economies have become so intertwined, leading some manufacturers to trim supply chains in China and American authorities to start cutting off crucial technology for Chinese companies.",2019-05-28 17:19:20+00:00
Treasury Dept. Declines to Label China a Currency Manipulator,WASHINGTON — The Trump administration on Tuesday declined to label China a currency manipulator despite President Trump’s repeated complaint that Beijing has weakened the renminbi as a way to take advantage of the United States on trade.,2019-05-28 22:03:46+00:00
The Bond Market Is Giving Ominous Warnings About the Global Economy,"You know the moment in a horror movie when the characters are going about their business and nothing bad has happened to them yet, but there seem to be ominous signs everywhere that only you, the viewer, notice?",2019-05-29 15:38:47+00:00
Trump Says U.S. Will Hit Mexico With 5% Tariffs on All Goods,"WASHINGTON — President Trump said Thursday that he would impose a 5 percent tariff on all imported goods from Mexico beginning June 10, a tax that would “gradually increase” until the flow of undocumented immigrants across the border stopped.",2019-05-30 23:48:36+00:00
"North Korea Executed and Purged Top Nuclear Negotiators, South Korean Report Says","SEOUL, South Korea — North Korea has executed its special envoy to the United States on spying charges, as its leader, Kim Jong-un, has engineered a sweeping purge of the country’s top nuclear negotiators after the breakdown of his second summit meeting with President Trump, a major South Korean daily reported on Friday.",2019-05-31 01:36:20+00:00
The New Tariffs Against Mexico Signal the U.S. Isn’t a Reliable Negotiating Partner,The Trump administration has sent a message to the world with its new tariff threats against Mexico: No deal is ever a done deal.,2019-05-31 16:45:23+00:00
Acting Defense Chief Tries to Cool Hostilities With China as Trade War Heats Up,"SINGAPORE — Acting Defense Secretary Patrick Shanahan sought to lower the temperature on the Trump administration’s stew of hostilities with China on Friday, saying it was imperative to look for ways for the two competing militaries to “create upside” in their relationship, even in the middle of a trade war.",2019-05-31 17:41:42+00:00
"As China Takes Aim, Silicon Valley Braces for Pain","SAN FRANCISCO — When Silicon Valley looks west to China, it sees many things. More than a billion hungry consumers. A cheap source of labor. A competitor, partner, supplier and security risk.",2019-05-31 22:32:55+00:00
Trump Administration Strips India of Special Trade Status,"WASHINGTON — The Trump administration announced on Friday that it was stripping India of a special status that exempts billions of dollars of its products from American tariffs, part of a deepening clash over India’s protections for its market.",2019-06-01 02:18:42+00:00
China Strikes Defiant Stance on Trade Against Trump,"BEIJING — China struck a defiant stance on Sunday in response to President Trump’s growing pressure on trade, blaming the United States for a breakdown in negotiations and saying it must withdraw its latest round of tariffs before a deal can be reached.",2019-06-02 04:08:39+00:00
"A ‘Bridge’ to China, and Her Family’s Business, in the Trump Cabinet",The email arrived in Washington before dawn. An official at the American Embassy in Beijing was urgently seeking advice from the State Department about an “ethics question.”,2019-06-02 23:26:01+00:00
"Trump in Britain, China, Pope Francis: Your Monday Briefing",(Want to get this briefing by email? Here’s the sign-up.),2019-06-03 03:05:07+00:00
Xi Jinping’s Visit to Russia Accents Ties in Face of Tensions with U.S.,MOSCOW — President Xi Jinping of China arrived in Moscow on Wednesday at the start of a high-profile three-day state visit that will include some panda diplomacy and underscore the strengthening Beijing-Moscow axis at a time when relations for both with Washington continue to fray.,2019-06-05 12:33:37+00:00
How China Tariffs Could Make Your Sweaters and Pants Cost More,"The Trump administration’s threat to impose new tariffs on nearly everything that comes to the United States from China has sent American retailers scrambling. Many rely on China for some portion of their manufacturing, and the new tariffs — as much as 25 percent on the roughly $300 billion worth of goods that so far have been untouched by the trade war — could force the companies to change where and how they make their products.",2019-06-05 20:20:09+00:00
Trump Administration Plans to Sell More Than $2 Billion of Arms to Taiwan,"PARIS — The Trump administration is proposing to sell more than $2 billion worth of tanks and other military equipment to Taiwan, American officials said on Thursday. The sale would add to tensions between the United States and China, which are already clashing over trade, communications technology and a military buildup in the Pacific region.",2019-06-06 18:05:11+00:00
Russian and U.S. Navy Ships Narrowly Avoid Collision in Philippine Sea,"MOSCOW — After years of increasing assertiveness by Russia’s military in waters and airspace around its borders, a Russian destroyer nearly collided on Friday with a United States warship in the Philippine Sea.",2019-06-07 11:01:53+00:00
"Putin and Xi Herald the Virtues of Globalism, Critiquing the U.S. on Trade","ST. PETERSBURG, Russia — In back-to-back speeches at an investment conference Friday, the leaders of Russia and China cast themselves as the champions of free markets and global trade, an overt show of opposition to what they portrayed as the United States’ retreat into protectionism with sanctions and tariffs.",2019-06-07 22:01:31+00:00
Trump Calls Off Plan to Impose Tariffs on Mexico,WASHINGTON — President Trump backed off his plan to impose tariffs on all Mexican goods and announced via Twitter on Friday night that the United States had reached an agreement with Mexico to reduce the flow of migrants to the southwestern border.,2019-06-08 00:43:35+00:00
China Summons Tech Giants to Warn Against Cooperating With Trump Ban,"SAN FRANCISCO — The Chinese government this past week summoned major tech companies including Microsoft and Dell from the United States and Samsung of South Korea, to warn that they could face dire consequences if they cooperate with the Trump administration’s ban on sales of key American technology to Chinese companies, according to people familiar with the meetings.",2019-06-08 06:12:31+00:00
Mnuchin Lays Blame for Failed Trade Talks on China,"FUKUOKA, Japan — The icy relationship between the United States and China over trade showed no signs of easing on Saturday, as Treasury Secretary Steven Mnuchin called on Beijing to return to talks and follow through on its commitments or face more tariffs from President Trump.",2019-06-08 07:54:14+00:00
"Trump Mixes Economic and National Security, Plunging the U.S. Into Multiple Fights","WASHINGTON — President Trump is increasingly blurring the line between America’s national and economic security, enabling him to harness powerful tools meant to punish the world’s worst global actors and redirect them at nearly every trading partner, including Mexico, Japan, China and Europe.",2019-06-08 14:45:58+00:00
World Economic Leaders Warn of Fallout From Trade War Between U.S. and China,"FUKUOKA, Japan — Global finance leaders meeting in Japan this weekend said they were increasingly worried that the trade dispute between the United States and China, which shows no signs of abating, could propel the world economy into a crisis.",2019-06-09 13:03:02+00:00
Heroes of the Great Patriotic Trade War,I’d like to make an important announcement to New York retailers: NEW JERSEY HAS AGREED TO IMMEDIATELY BEGIN BUYING LARGE QUANTITIES OF WHITEFISH SALAD FROM OUR GREAT PATRIOT GOURMET MARKETS.,2019-06-09 14:51:42+00:00
"Trump Says Mexico Tariffs Worked, Emboldening Trade Fight With China","WASHINGTON — President Trump has concluded his tariff threat worked and forced Mexico to stop the flow of migrants. On Monday, he pivoted back to his trade fight with China and vowed to hit Beijing with more tariffs if it did not accede to America’s trade demands.",2019-06-10 23:13:53+00:00
China Moves to Close Gap in Trade Expertise as Clash With Trump Intensifies,"BEIJING — Two weeks before talks between the United States and China broke down, Beijing quietly called one of its most formidable trade negotiators out of a pre-retirement posting.",2019-06-11 15:39:55+00:00
"As China Looms, Australia’s Military Refocuses on Pacific Neighbors","SYDNEY, Australia — For years, the graduating classes of Australia’s military training programs studied Dari and Pashto, the languages of distant war-torn lands, eschewing the Bahasa and the Pijin of Asia-Pacific nations close to home.",2019-06-11 19:00:05+00:00
The World Grows More Dangerous by the Day,"My experience at the United Nations Security Council over the last five years has led me to see a harsh truth: The world is growing more dangerous and less predictable by the day. While the tectonic plates of power are shifting under our feet, driven in no small part by the combined effects of a technology revolution and the rise of China, we are also witnessing the return of heightened competition among the major powers.",2019-06-13 05:00:04+00:00
U.S. Puts Iran on Notice and Weighs Response to Attack on Oil Tankers,"WASHINGTON — The Trump administration began an urgent debate on Friday over how to respond to what officials say has grown into a shadow war with Iran, after attacks on oil tankers in the Persian Gulf that appeared meant to assert Iranian control over one of the world’s most strategic shipping lanes at a time of heightened tension with the United States.",2019-06-14 12:36:50+00:00
"Distrusting Both Iran and U.S., Europe Urges ‘Maximum Restraint’","BRUSSELS — European governments may believe Iran is to blame for the attacks this week on fuel tankers in the Gulf of Oman, but their distrust of the Trump administration and its hawkish policy toward Tehran have led them to measure their words and call for de-escalation and “maximum restraint.”",2019-06-14 15:22:49+00:00
The U.S. Has Turned Up Pressure on Iran. See the Timeline of Events.,"Updated June 20, 2019",2019-06-14 18:03:22+00:00
Xi Jinping Will Make First Visit to North Korea Ahead of Meeting With Trump,"BEIJING — President Xi Jinping of China plans to make his first state visit to North Korea this week, a surprise move that could rattle his relationship with President Trump, who has twice met the North’s leader, Kim Jong-un, and made his nuclear diplomacy with Mr. Kim a signature foreign policy project.",2019-06-17 14:23:29+00:00
