headline,lead_paragraph,date
An American’s Odyssey Around Europe’s Arts Scene," John Rockwell, whose posts for The New York Times have included European cultural correspondent, music critic and dance critic, and who was the director of the Lincoln Center Festival in the 1990s, swung through several cities to catch up with what’s onstage in Europe this spring, some of which will travel later for the United States. Here is his impressionistic report. ",2012-04-27 11:30:12+00:00
China Blocking All Mention of Chen and His Daring Escape,"HONG KONG — The improbable late-night escape of the blind lawyer Chen Guangcheng from house arrest in his rural village has thrilled anti-abortion campaigners and human rights groups, while humiliating the security forces who were charged with sealing off Mr. Chen and his family.",2012-04-29 05:57:31+00:00
"In Crisis Over Dissident, U.S. Sends Official to Beijing","WASHINGTON — The Obama administration rushed to contain a growing diplomatic crisis between the United States and China, sending a senior diplomat to Beijing to discuss the fate of a blind dissident who fled house arrest last week. ",2012-04-29 20:09:09+00:00
Wal-Mart’s U.S. Expansion Plans Complicated by Bribery Scandal,"In Los Angeles, a Wal-Mart building permit is getting a once-over. In New York, the City Council is investigating a possible land deal with the retailer’s developer in Brooklyn. A state senator in California is pushing for a formal audit of a proposed Wal-Mart in San Diego. And in Boston and its suburbs, residents are pressuring politicians to disclose whether they have received contributions from the company.",2012-04-29 23:31:38+00:00
Philippines Role May Expand as U.S. Adjusts Asia Strategy,"FORT MAGSAYSAY, the Philippines — The squad from the United States Army’s 196th Infantry Brigade was moving quietly through the hills of Luzon Island when the staccato bursts of machine gun fire sent them into action.",2012-04-30 03:57:00+00:00
This Week in Small Business: Where Is the Recovery?,"What’s affecting me, my clients and other small-business owners this week.",2012-04-30 11:00:14+00:00
U.S. Embassy in Beijing Has Been a Sanctuary Before,"HONG KONG — The saga of the late-night escape of Chen Guangcheng has been thoroughly engrossing — the blind human rights lawyer scaling a wall at his rural farmhouse, eluding dozens of guards, stumbling through the countryside, being bundled into a getaway car and now, it seems, seeking refuge in the U.S. Embassy in Beijing. ",2012-05-01 06:09:40+00:00
"Unease Mounting, China and U.S. to Open Military Talks",BEIJING — Limited military talks between China and the United States — an arena in which the two sides view each other with mounting unease — open here on Wednesday as a prelude to a wider-ranging economic and strategic dialogue between Secretary of State Hillary Rodham Clinton and Treasury Secretary Timothy F. Geithner and their Chinese counterparts.,2012-05-01 16:28:07+00:00
China’s Vanishing Trade Imbalance,America’s economic imbalance with China has been a singular concern of policy makers for more than half a decade. Senators Charles E. Schumer and Lindsey Graham wanted to punish China for pegging the exchange rate to the dollar in 2005 — arguing that its policy of cheapening the currency to subsidize exports was fueling a huge trade surplus that cost America jobs. ,2012-05-01 22:44:42+00:00
"Chinese Dissident Is Released From Embassy, Causing Turmoil for U.S.","BEIJING — In a series of dramatically conflicting developments on Wednesday, the Chinese dissident Chen Guangcheng left American custody under disputed circumstances, and what briefly looked like a deft diplomatic achievement for Secretary of State Hillary Rodham Clinton turned into a potential debacle.",2012-05-02 08:42:50+00:00
Contradictions Temper Optimism in Deal on Chinese Lawyer,"Did Chen Guangcheng, the blind self-taught lawyer who spent the past six days holed up in the American Embassy in Beijing, make China’s leaders blink? Or will American diplomats come to regret the agreement they helped negotiate on his behalf?",2012-05-02 20:21:21+00:00
Chinese Media Decry Western Interference in Chen Case,"HONG KONG — The dramatic departure of the human rights lawyer Chen Guangcheng from his safe harbor at the U.S. Embassy became ever more confused on Thursday, as he seemed to be wavering in his resolve to remain in China.",2012-05-03 04:32:12+00:00
"From China, Activist Pleads for Help in Call to U.S. Hearing","BEIJING — Chen Guangcheng, the blind dissident lawyer at the heart of a diplomatic crisis between China and the United States, telephoned in to a Congressional hearing on Thursday to plead for help in leaving his country.",2012-05-03 08:52:52+00:00
Dissident’s Plea for Protection From China Deepens Crisis,WASHINGTON — The Chinese dissident Chen Guangcheng’s abrupt reversal and plea for protection from the United States has deepened a diplomatic crisis and exposed the Obama administration to withering criticism that its diplomats miscalculated when they negotiated his departure from the American Embassy in Beijing.,2012-05-04 02:00:47+00:00
U.S. Stresses Concessions From China,"WASHINGTON — American officials said early Friday that their annual summit meeting on strategic and economic issues with China had resulted in tangible economic concessions, despite the unprecedented diplomatic furor over a Chinese human-rights advocate seeking aid from American officials.",2012-05-04 03:51:05+00:00
Nascent Deal Would Let Dissident From China Study in U.S.,"BEIJING — China and the United States reached a deal Friday that calls for the dissident Chen Guangcheng to travel to the United States with his family, in what appeared to be a resolution to an eight-day diplomatic crisis that had threatened to strain the relationship between the two countries and left the Obama administration open to attacks from human rights activists and political opponents at home.",2012-05-04 07:27:06+00:00
"In the Chen Case, Collateral Damage","HONG KONG — The last time this happened, the last time he was grabbed by the Chinese authorities, he was “disappeared” for 60 days. Beatings, shouts, shackles, blindfolds, no sunlight. He said he was banged on the head so severely — typically with plastic bottles filled with water — that his memory began to slip. He couldn’t remember his Skype password or how the furniture was arranged in his bedroom back home. ",2012-05-07 04:51:11+00:00
"In Kolkata, Clinton Talks Indian Retail and Iranian Oil","The U.S. secretary of state, Hillary Rodham Clinton, told a town hall meeting in Kolkata on Monday that she planned to discuss opening India’s retail sector to foreign investment with Chief Minister Mamata Banerjee and that India should do even more to reduce its dependence on Iranian oil.",2012-05-07 08:10:16+00:00
Activist Says Chinese Authorities Are Assisting His Plans to Go to U.S.,"BEIJING — Chen Guangcheng, the blind activist whose escape last month from house arrest and subsequent flight to the American Embassy here set off a diplomatic crisis, said on Tuesday that the Chinese authorities had begun to assist him in applying for permission to travel to the United States.",2012-05-08 06:53:54+00:00
Indians Host Clinton While Also Wooing Iran,"NEW DELHI — Admittedly, the timing was awkward. Secretary of State Hillary Rodham Clinton arrived in New Delhi this week after declaring that India should reduce imports of Iranian oil and comply with Western sanctions. Yet across town, India and Iran were trying to figure out ways to do business together.",2012-05-09 00:19:12+00:00
"Strategies for Growth, Even in Down Times","IN the middle of 2010, Tom Sesti decided he needed to do something about the cost pressures that had been plaguing his business, Bandals. Based in Rochester, Mich., the company had introduced a product, women’s sandals with interchangeable decorative tops, soon after the economic crisis hit in 2008. Almost immediately, the five-employee company was hit with cost increases of 15 to 30 percent for manufacturing and raw materials.",2012-05-09 12:53:12+00:00
"Stray-Cat Barbecue, Dirty Tap Water, Celebrity Hijinks, No Chen — the Usual","HONG KONG — It sounds quite preposterous, of course, this idea that 1.3 billion people could be kept wholly in the dark about a news event in their own country, an event that was simultaneously making headlines in the rest of the world.",2012-05-10 04:30:03+00:00
Amnesia as the West Judges China,"NEW YORK — The two men have little in common. One is a hotheaded cop who liked to whip out his pistol and was an inspiration for the Chinese television series “Iron-Blooded Police Spirits.” The other is a soft-spoken blind activist who advocated for women and the disabled, and who irked the authorities enough to suffer their iron-blooded spirits firsthand.",2012-05-11 11:50:11+00:00
Diplomats and Dissidents,DISSIDENTS are heroic. They speak truth to power and challenge us to be better. They put human faces on the victims of abhorrent regimes. Their stories inspire the less brave.,2012-05-14 01:11:50+00:00
America’s Relationship With China’s Power Elite,To the Editor:,2012-05-16 23:28:56+00:00
NATO: When I’m Sixty-Four,"NATO was 63 in April and will celebrate its birthday at next week’s summit meeting in Chicago, no doubt accompanied by much debate about what purpose the alliance now serves and whether it has a future.",2012-05-17 15:12:09+00:00
"Has North Korea Now Crossed China, Too?","Whether restarting work on a nuclear reactor or (allegedly) kidnapping Chinese fishermen, trying to launch a satellite or to import banned tap-dancing shoes from Italy, North Korea continues to draw international attention a month after Kim Jong-un was declared its new leader.",2012-05-18 04:47:19+00:00
"In Nepal, After Revolt, ‘Art Was Changed Forever’","The sea-green mural at Lasanaa, an arts center here, has familiar elements of Nepali art: images of snowy Himalayan peaks and curlycue whorls representing wind in Buddhist thangka tapestries.",2012-05-18 12:00:12+00:00
"In New Jersey, Memorial for ‘Comfort Women’ Deepens Old Animosity","Two delegations of Japanese officials visited Palisades Park, N.J., this month with a request that took local administrators by surprise: The Japanese wanted a small monument removed from a public park. ",2012-05-18 14:18:36+00:00
"Heading Into Talks With Iran, U.S. Sees Hopeful Signs","WASHINGTON — American negotiators, heading into a crucial round of talks with Iran over its nuclear program next week in Baghdad, are allowing themselves a rare emotion after more than a decade of fruitless haggling with Tehran: hope.",2012-05-19 00:56:00+00:00
"Mongolia Wrestles With Dinosaurs, NATO and Politics","Squeezed between geopolitical giants Russia and China, Mongolia has long struggled for independence and visibility.",2012-05-19 05:36:32+00:00
"Dissident From China Arrives in U.S., Ending an Ordeal","Chen Guangcheng, the blind legal advocate who recently sought refuge in the American Embassy in Beijing, arrived in the heart of Greenwich Village on Saturday, holding the kind of open-air news conference that he could have never imagined while under virtual house arrest in China.",2012-05-19 08:11:31+00:00
What Chen Guangcheng’s Arrival in America Means,"The world seemed to be watching United Flight 88 from Beijing to Newark, New Jersey, across the bay from New York City, as Chen Chenguang, made his way with his wife and two children out of China. ",2012-05-19 23:49:07+00:00
Satellite Images Show More Work at North Korean Nuclear Site,"SEOUL, South Korea — North Korea warned on Tuesday that it would have to take “countermeasures” if the United States insisted on sanctions, while the latest satellite imagery of the country’s nuclear test site suggested heightened preparations for a possible underground nuclear test.",2012-05-22 19:41:20+00:00
"Law of the Sea Treaty Is Found on Capitol Hill, Again","WASHINGTON — Senator Bob Corker, the Tennessee Republican, joked that he was witnessing “sort of a Lazarus moment.” On that score, at least, Mr. Corker got no quarrel from his Democratic colleagues.",2012-05-24 01:11:01+00:00
This Week in Small Business: Blame the S.B.A.,"What’s affecting me, my clients and other small-business owners this week.",2012-05-28 11:00:11+00:00
Secret ‘Kill List’ Proves a Test of Obama’s Principles and Will,"WASHINGTON — This was the enemy, served up in the latest chart from the intelligence agencies: 15 Qaeda suspects in Yemen with Western ties. The mug shots and brief biographies resembled a high school yearbook layout. Several were Americans. Two were teenagers, including a girl who looked even younger than her 17 years.",2012-05-29 06:40:41+00:00
Dissident From China Expresses Optimism,"Despite suffering from years of illegal detention, Chen Guangcheng, the Chinese activist whose daring escape began an odyssey that brought him to New York University on a fellowship, expressed optimism on Thursday about the future of legal rights in China.",2012-05-31 19:20:49+00:00
Obama Order Sped Up Wave of Cyberattacks Against Iran,"WASHINGTON — From his first months in office, President Obama secretly ordered increasingly sophisticated attacks on the computer systems that run Iran’s main nuclear enrichment facilities, significantly expanding America’s first sustained use of cyberweapons, according to participants in the program. ",2012-06-01 06:30:12+00:00
Official Suspected of Spying for U.S. Said to Be Held in China,"BEIJING — Reacting to what could be the biggest intelligence breach in China in years, the Chinese government detained a security official early this year who is suspected of passing information to the United States, a person with knowledge of the case said Friday.",2012-06-01 21:17:13+00:00
Lessons Learned From Eisenhower,"WASHINGTON — Dwight D. Eisenhower was one of the United States’ greatest presidents. A half-century ago, as a teenager enamored with politics, I argued incessantly to the contrary with my father, a devout Republican.",2012-06-03 17:40:15+00:00
"Lips, Teeth and the U.S. Navy","HONG KONG — When Chinese and Vietnamese officials raise their glasses at official banquets, they still sometimes toast each other with the old Communist-brotherhood slogan that their countries are “as close as lips and teeth.” ",2012-06-04 04:34:16+00:00
"Hang on, Leviathan, Hang On","SINGAPORE — At the top of the agenda at this year’s Shangri-La Dialogue, the major annual security forum in the Asia-Pacific region, were conflicts in the South China Sea — which may explain the notable absence of high-ranking defense officials from China. ",2012-06-04 12:38:21+00:00
"Putin Arrives in China, Seeking Stronger Ties","BEIJING — The Russian president, Vladimir V. Putin, arrived in China on Tuesday for meetings aimed at strengthening a partnership between the two countries and offsetting the influence of the United States.",2012-06-05 09:38:17+00:00
U.S. Aides in Israel Give Assurances About Iran,"WASHINGTON — President Obama and his senior advisers have said little publicly about Iran since the resumption of negotiations over its nuclear program in April, preferring to let the diplomats hash out the issues in the hope that tensions with Tehran can be managed, at least until the election in November. ",2012-06-07 00:57:22+00:00
A Partnership of Convenience,"BRIGHTON, England — President Vladimir Putin’s latest visit to Beijing comes at a time when relations between Russia and China appear to have reached new heights.",2012-06-07 12:13:03+00:00
Obama Expresses Support for Philippines in China Rift,"WASHINGTON — A festering quarrel that began over rare coral, giant clams and sharks in a distant sea made its way to the Oval Office on Friday, as President Benigno S. Aquino III of the Philippines sought the backing of President Obama in a maritime dispute with China.",2012-06-09 03:08:54+00:00
Europe Stays Quiet Despite Unease About Drones,"BERLIN — When Thomas de Maizière, the German defense minister, told a gathering of army reservists last month that he considered the U.S. strategy of using drones for targeted killings a “strategic mistake,” his remarks received almost no coverage.",2012-06-11 10:10:08+00:00
Avoiding a U.S.-China War,Relations between the United States and China are on a course that may one day lead to war. ,2012-06-12 11:35:00+00:00
Morning Take-Out,"Why the Bailout in Spain Won’t Work  |  The euro zone’s offer of $125 billion to bail out Spanish banks over the weekend was hailed by finance ministers and officials across Europe as a masterstroke. But by now, it should be apparent that the bailout has failed — or is at least on its way to failing, Andrew Ross Sorkin writes in his DealBook column.",2012-06-12 11:55:31+00:00
Morning Take-Out,"JPMorgan Chief Is Expected to Play Down Trade Risks at Hearing  |  When JPMorgan’s chief executive, Jamie Dimon, appears Wednesday on Capitol Hill, he plans to play down the risky trading activities that have already prompted at least $3 billion in losses.",2012-06-13 12:09:47+00:00
"Female Athletes, Thank Nixon","POOR Richard Milhous Nixon. Loathed by the left and having left no estate for the right, Nixon’s stock sells cheap these days and still finds no takers. ",2012-06-16 21:12:22+00:00
News From the Advertising Industry,Accounts,2012-06-18 00:11:34+00:00
Rise of the Different,"Despite what you might have heard, the “rise of the rest” is not a new development. Nor was it unplanned.",2012-06-18 15:13:08+00:00
U.N. Report from Rio on Environment a ‘Suicide Note’,"The United Nations Conference on Sustainable Development has wrapped up in Rio de Janeiro — contentiously so — marking two decades since the first Earth Summit was held, also in Rio, in 1992. ",2012-06-24 04:09:26+00:00
North Korea Tests the Patience of Its Closest Ally,"BEIJING — As Kim Jong-un, the young leader of North Korea, consolidates his grip on power, China is showing signs of increasing frustration at the bellicose behavior of its longtime ally.",2012-06-24 23:29:45+00:00
"Lucrative Afghan Oil Deal Was Awarded Properly, Karzai Says","KABUL, Afghanistan — President Hamid Karzai, responding to recent allegations that insiders close to him are plundering the nation’s mineral wealth, said Sunday that the United States and British governments had given their imprimatur as to how a lucrative oil contract was awarded.",2012-06-25 00:15:56+00:00
"In Mongolia, a New, Penned-In Wealth","TAVAN TOLGOI, Mongolia — “All you need to mine here is a shovel,” said an awe-struck Indian investment manager as he stood behind a barrier, along with dozens of international mining industry executives and other eager investors, gazing at the immense coal pit gouged out of the rust-colored earth below.",2012-06-26 22:38:01+00:00
New Survey Finds U.S. Concerns Over a Rising China,"HONG KONG — Two-thirds of Americans now see China as a serious or potential military threat to the United States. Nearly six in 10 Chinese believe their country is destined to become the world’s leading superpower, and increasing numbers of everyday Chinese believe the United States is trying to prevent them from achieving that status. ",2012-06-27 04:26:49+00:00
U.S. Exempts Singapore and China on Iran Oil,"Acting at the last minute, the Obama administration on Thursday spared China and Singapore from potentially onerous financial penalties required under a strict American law on Iran sanctions, saying that both countries had earned an exemption by significantly reducing their purchases of Iranian crude oil.",2012-06-29 00:48:57+00:00
An Umbrella for Afghan Stability,"As the date for the drawdown of NATO forces from Afghanistan approaches, an atmosphere of optimism is being created, mainly in the Western media, about the prospects of a reasonably successful transition to a stable and eventually prosperous Afghanistan.",2012-06-29 12:24:08+00:00
"U.S. Reaches Out to China, but Not for Naval Maneuvers","BEIJING — As the United States’ top military commander for Asia and the Pacific wrapped up a four-day tour of China on Friday, a large multinational maritime war exercise hosted by the United States was getting under way in the waters off Hawaii. China was not invited. ",2012-06-30 00:52:34+00:00
U.S. Bets New Oil Sanctions Will Change Iran’s Tune,"WASHINGTON — After three and a half years of attempting to halt Iran’s nuclear program with diplomacy, sanctions and sabotage, the Obama administration and its allies are imposing sweeping new sanctions that are meant to cut the country off from the global oil market. Many experts regard it as the best hope for forcing Iran to change its course. ",2012-06-30 16:57:22+00:00
A Chat on Conservation on a Human-Managed Planet,"Monday was the last day of work at the Wildlife Conservation Society for Steven E. Sanderson, the president of the organization since 2001. The society runs conservation efforts and wildlife research projects around the world while managing the Bronx and Central Park zoos and New York (a k a Coney Island) Aquarium. Zoo and conservation work quintupled under his tenure. His successor, who starts work in August, is Cristián Samper, the former director of the Smithsonian Institution’s National Museum of Natural History.",2012-07-05 15:42:56+00:00
"Obama or Romney, Europe Is In for Disappointment","BERLIN — When Barack Obama was elected U.S. president in 2008, Europeans were ecstatic. Somewhat naïvely, they believed he would end the bitter ideological disputes that bedeviled Europe’s relationship with the Bush administration and usher in a new trans-Atlantic era.",2012-07-09 12:20:12+00:00
Purported Minutes Show Assad Skeptical of Annan Peace Plan,"A newspaper with close links to the government of President Bashar al-Assad of Syria has published what it says are minutes of the meeting between Mr. Assad and Kofi Annan, the special envoy to Syria from the United Nations and the Arab League. ",2012-07-11 13:15:00+00:00
"Money, Power, Politics and Corruption: U.S. vs. China","BEIJING — We expect our leaders to be honest. But do we also expect them to be poor? When does influence peddling slip over into outright corruption? Where’s the gray zone? Where, in fact, are the limits — in China, in the United States, or elsewhere?",2012-07-13 00:53:01+00:00
Made Where?,8:54 p.m. | Updated  Ralph Lauren announced on Friday night that it would begin producing the American athletes’ uniforms in the United States beginning with the 2014 Olympics.,2012-07-13 19:25:23+00:00
Myanmar’s Leader Invites U.S. Businesses to Return,"SIEM REAP, Cambodia — President Thein Sein of Myanmar addressed a dinner of American business executives in this city near the ancient ruins of Angkor Wat on Friday, inviting them to invest in his impoverished country after an absence of 25 years. ",2012-07-13 20:56:25+00:00
U.S. Charges Men in Plot to Violate Iran Embargo,WASHINGTON — The Justice Department on Friday unsealed the indictment of two men — one Chinese and the other Iranian — charged with conspiring to violate the embargo against Iran by trying to smuggle restricted equipment and materials suitable for gas centrifuges for enriching uranium into that country. The items to be smuggled had been made in the United States. ,2012-07-14 02:06:35+00:00
A Rush to Do Business in the Middle East,"More than a year has passed since the Arab Spring, the catchall name for the revolutions sweeping the Middle East. The political and economic changes have closed some doors and opened others for business people willing to tolerate risk.",2012-07-16 21:26:17+00:00
Morning Take-Out,TOP STORIES,2012-07-17 12:21:57+00:00
"In Trade Deal With Russia, U.S. Plans Sanctions for Human Rights Abuses","WASHINGTON — In the two decades since the end of the cold war, the United States has extended its economic reach to the far corners of the old Communist world, establishing full-fledged trade ties with the likes of Ukraine, Armenia and Kyrgyzstan. Even still-Communist nations like China and Vietnam have been granted full trading status. But not Russia.",2012-07-18 02:19:09+00:00
Chinese Lining Up in Record Numbers to Visit the U.S.,"HONG KONG — Chinese tourists apparently can’t wait to get to the United States. Brazilians and Mexicans, too. ",2012-07-18 04:33:04+00:00
Senate Panel Advances Trade Bill With Russia,A Senate committee advanced a measure on Wednesday to normalize trade relations with Russia for the first time since the fall of the Soviet Union while also sanctioning officials implicated in human rights abuses.,2012-07-18 19:39:02+00:00
Where Obama Shines,"It won’t help him win many votes this year, but it should be noted that Barack Obama has been a good foreign policy president. He, Vice President Joseph Biden, Secretary of State Hillary Clinton and the rest of his team have created a style of policy making that is flexible, incremental and well adapted to the specific circumstances of this moment. Following a foreign policy hedgehog, Obama’s been a pretty effective fox. ",2012-07-20 01:24:46+00:00
"Stymied at U.N., U.S. Refines Plan to Remove Assad","WASHINGTON — The Obama administration has for now abandoned efforts for a diplomatic settlement to the conflict in Syria, and instead it is increasing aid to the rebels and redoubling efforts to rally a coalition of like-minded countries to forcibly bring down the government of President Bashar al-Assad, American officials say.",2012-07-21 23:09:14+00:00
Morning Take-Out,"Cnooc to Acquire Nexen for $15 Billion  |  Cnooc, the Chinese state-run oil giant, agreed on Monday to buy Nexen for $15 billion, as global players looked to beef up their access to natural resources.",2012-07-23 11:58:24+00:00
Educational Détente Across Taiwan Strait,"TAIPEI — Last January, Chao Ying, a student from northeastern China, stepped out of the train station into the rain at Jiufen, a picturesque former gold mining town in northern Taiwan, and saw something that puzzled her.",2012-07-25 22:14:31+00:00
Political Worries in U.S. and China Color Obama Aide’s Beijing Visit,"BEIJING — The Obama administration’s national security adviser, Thomas E. Donilon, ended two days of talks with China’s top leaders Wednesday evening, a visit that was billed as low-key but was freighted as much with domestic politics in both the United States and China as with foreign policy. ",2012-07-26 00:14:27+00:00
"In Meetings, U.S. Presses Beijing on Rights","WASHINGTON — The State Department on Wednesday released its latest sober diagnosis of human rights abuses in China, along with some gentle encouragement to Beijing to do better.",2012-07-26 01:34:30+00:00
Coming Soon: The Big Trade-Off,"WHEN you talk to Chinese officials lately, it doesn’t take long before they express concern about America’s “rebalancing” of forces — the prospect that we’ll shift more troops from the Middle East, where they are containing instability, to Asia, where they would contain China. My standard reply is that China is worrying about the wrong thing. It is not that we’ll shift our Marines from the Middle East to Asia; it’s that we are going to shift them from the Middle East to San Diego — because we can’t afford to be the world’s policeman much longer, and China will have to fill some of the void. ",2012-07-28 19:21:54+00:00
State Department and Pentagon Plan for Post-Assad Syria,"WASHINGTON — Even with fighting raging in Syria and President Bashar al-Assad digging in, the State Department and Pentagon are quietly sharpening plans to cope with a flood of refugees, help maintain basic health and municipal services, restart a shattered economy and avoid a security vacuum in the wake of Mr. Assad’s fall, administration officials say. ",2012-08-04 16:02:20+00:00
Embracing Sheldon Adelson,There are two things that set Mitt Romney’s presidential campaign apart: his caution and his secretiveness.,2012-08-06 04:56:42+00:00
"U.S., Too, Wants to Bolster Investment in a Continent’s Economic Promise","PRETORIA, South Africa — When Secretary of State Hillary Rodham Clinton landed in South Africa this week, she brought along a hefty delegation of executives from some of America’s leading companies — Boeing, Walmart, FedEx, G.E. — and a message: America is ready to invest in Africa.",2012-08-08 23:24:40+00:00
Obama’s Europe Pivot,AMSTERDAM — A funny thing has happened to Barack Obama out there on the campaign trail. The president of the Pacific pivot looks remarkably interested in Europe.,2012-08-10 13:40:17+00:00
Strategy for Syrian Refugees in Turkey Is on Clinton Agenda,"ISTANBUL — As refugees flow across the border from war-torn Syria into Turkey by the thousands, Secretary of State Hillary Rodham Clinton arrives here Saturday for a strategy session with Turkish officials on the conflict aimed at assessing “what we’re doing now and what more can be done,” an American official said Friday.",2012-08-11 01:10:30+00:00
Victoria Nuland,"Ambassador Victoria Nuland is a career diplomat and foreign policy adviser who has served under such political opposites as Dick Cheney and Hillary Rodham Clinton. Currently, she is the spokeswoman for the State Department. ",2012-08-11 18:00:35+00:00
"For Asia, So Far, Paul Ryan Remains Out of Focus","HONG KONG — The official Chinese news agency and state-run media outlets on the mainland offered little commentary on the selection of Representative Paul D. Ryan as the running mate of Mitt Romney, the presumptive Republican presidential nominee.",2012-08-12 04:19:36+00:00
Scrutiny for Casino Mogul’s Frontman in China,"When Sheldon Adelson, the casino magnate, needed something done in China, he often turned to his company’s “chief Beijing representative,” a mysterious businessman named Yang Saixin. ",2012-08-13 16:38:21+00:00
Simmering Chinese Anger at Japan Is Now on the Boil,"HONG KONG — In angry mass protests and subdued smaller gatherings, Chinese citizens have taken to the streets to protest the landing by Japanese activists on some barren islands that are claimed by both countries.",2012-08-20 04:50:42+00:00
WikiLeaks and Free Speech,"WE have spent our careers as filmmakers making the case that the news media in the United States often fail to inform Americans about the uglier actions of our own government. We therefore have been deeply grateful for the accomplishments of WikiLeaks, and applaud Ecuador’s decision to grant diplomatic asylum to its founder, Julian Assange, who is now living in the Ecuadorean Embassy in London. ",2012-08-21 00:13:37+00:00
U.S. Companies Worry About Effect of Russia Joining W.T.O.,"MOSCOW — After two decades of negotiations, Russia will finally join the World Trade Organization on Wednesday. The lower trade barriers that come along with membership will open up new opportunities for foreign companies to do business in Russia.",2012-08-21 23:29:01+00:00
Risks of Syrian Intervention Limit Options for U.S.,"WASHINGTON — Despite President Obama’s warning to Syria not to use its arsenal of chemical weapons or allow them to fall into the hands of extremists, the administration’s options for intervening remain limited by what its officials have described as a simple calculus: It would make the conflict even worse.",2012-08-22 01:04:56+00:00
"Why China Resents Japan, and Us","Norman, Okla.",2012-08-24 00:59:23+00:00
China Is Said to Be Bolstering Missile Capabilities,"HONG KONG — China is moving ahead with the development of a new and more capable generation of intercontinental ballistic missiles and submarine-launched missiles, increasing its existing ability to deliver nuclear warheads to the United States and to overwhelm missile defense systems, military analysts said this week.",2012-08-24 11:41:55+00:00
Egyptian Leader Adds Rivals of West to Syria Plan,"CAIRO — Staking out a new leadership role for Egypt in the shaken landscape of the Arab uprisings, President Mohamed Morsi is reaching out to Iran and other regional powers in an initiative to halt the escalating violence in Syria. ",2012-08-26 23:47:35+00:00
China Slams Romney for ‘Pugnacious’ Policies,HONG KONG — The Republican Party was still battening down its hatches against Tropical Storm Isaac when Hurricane China began to lash Mitt Romney and the party’s proposed policies on Asia.,2012-08-29 04:57:05+00:00
Behind the New View of Globalization,"After a recent Economix post (as part of the election-year project called The Agenda) explaining that many economists see globalization as a major cause of the income slowdown in this country, Edward Alden of the Council on Foreign Relations noted on Twitter that this view was a new one. For years, economists argued that increased global trade did not have a large effect on wages or employment in the United States. The editors invited Mr. Alden — the director of the Renewing America initiative at the council, who previously helped run a council task force on trade and investment policy – to send along a more detailed version of his point.",2012-08-29 14:00:39+00:00
Clinton to Visit China Amid Diplomatic Storms,"HONG KONG — As U.S. Secretary of State Hillary Rodham Clinton prepared to leave Thursday for a visit to Asia, China’s state-run news agency Xinhua published a commentary saying “Washington has resorted to diplomatic, economic and strategic means, which Clinton has dubbed ‘smart power,’ to create disturbances in the Asia-Pacific region.”",2012-08-30 04:24:28+00:00
Who Wears the Pants in This Economy?,"Patsy Prater’s office looks like something between an executive’s and a teacher’s, her large desk crowded with neat piles of grant applications and daily logs but also with dishes of candy and other freebies for the young and old who pass through. On the bulletin board behind her head are big, colorful signs designed to remind her public-housing clients of what they are eligible for: cellphones, computer classes or prescriptions that she makes sure they have even if she has to drive them to the pharmacy herself. At the front of her desk is a photo of her “grandbaby,” who lives in Madison, Ala., three hours away. She wishes she could be there, taking care of the infant now that her daughter is back at work. “I love this job,” she said. “I know it’s where I’m supposed to be. But I am not a women’s-rights-type person. My place is in the home, and I’m fine with that, so long as my husband is earning the bacon. ’Course, that hasn’t been happening so much lately.”",2012-08-30 11:00:25+00:00
"In Beijing, Clinton Will Push for Talks Over Disputed Islands","BEIJING — As tensions mount with its neighbors over islands in nearby strategic waterways, China has scored some subtle victories, making the United States and its allies increasingly uneasy about the potential for violent confrontations. ",2012-09-03 12:38:33+00:00
"To Back Democracy, U.S. Prepares to Cut $1 Billion From Egypt’s Debt","WASHINGTON — Nearly 16 months after first pledging to help Egypt’s failing economy, the Obama administration is nearing an agreement with the country’s new government to relieve $1 billion of its debt as part of an American and international assistance package intended to bolster its transition to democracy, administration officials said.",2012-09-03 16:15:54+00:00
Smiles and Barbs for Clinton in China,BEIJING — Secretary of State Hillary Rodham Clinton arrived here on Tuesday night to a barrage of unusually harsh coverage in China’s official news media over what they called American meddling in territorial disputes in the region — and then a strikingly warm welcome from the country’s foreign minister.,2012-09-04 12:01:34+00:00
It’s Mitt’s World,"Mitt Romney has been criticized for not discussing foreign policy. Give him a break. He probably figures he’s already said all that he needs to say during the primaries: He has a big stick, and he is going to use it on Day 1. Or as he put it: “If I’m president of the United States ... on Day 1, I will declare China a currency manipulator, allowing me to put tariffs on products where they are stealing American jobs unfairly.”",2012-09-05 03:40:23+00:00
Europe to Investigate Chinese Exports of Solar Panels,"CHENGDU, China — Defying Chinese threats of retaliation against European wines and industrial materials, the European Union is preparing to begin on Thursday morning a broad investigation into whether Chinese companies have been exporting solar panels for less than it costs to make them.",2012-09-05 16:56:12+00:00
Singaporean Tells China U.S. Is Not in Decline,"BEIJING — In an unusual public airing of strategic problems surrounding China’s rise, the prime minister of Singapore, Lee Hsien Loong, warned China on Thursday that it should view the United States not as a declining power, but as a nation with the ability to innovate and bounce back. ",2012-09-06 17:37:02+00:00
