headline,lead_paragraph,date
"With Spy Charges, U.S. Draws a Line That Few Others Recognize","WASHINGTON — By indicting members of the People’s Liberation Army’s most famous cyberwarfare operation — called Unit 61398 but known among hackers as the “Comment Crew” — the Obama administration has turned to the criminal justice system to reinforce its argument that there is a major difference between spying for national security purposes, something the United States does daily, and the commercial, for-profit espionage carried out by China’s military.",2014-05-19 16:47:28+00:00
"Charges of Chinese Cyberspying, Wanted Posters Included","A United States indictment accusing members of China’s military of computer hacking against American companies has put a face on a practice the Obama administration has long complained of, the use of state cyberwarfare capabilities to steal corporate secrets. While little is publicly known about the five indicted members of the People’s Liberation Army, the F.B.I. has released photos and aliases of the men accused of being members of the Chinese military’s computer espionage Unit 61398, also known as the “Comment Crew.”",2014-05-20 08:05:32+00:00
"Retaliatory Attacks, Online","HONG KONG — Two large American steel makers, United States Steel and Allegheny Technologies, each lost confidential files in online attacks. The largest solar panel manufacturer in the United States, SolarWorld, lost technological secrets, production cost data, cash flow projections and details of its legal strategy.",2014-05-20 10:27:57+00:00
House Measure to Change Voice of America’s Mission Is Drawing Intense Debate,WASHINGTON — A bill to overhaul Voice of America has prompted an intense debate among supporters of the legislation who say it will better enable the broadcast news service to counter Russian disinformation and opponents who say it will turn the service into an American propaganda tool.,2014-05-21 02:17:12+00:00
China and Russia Reach 30-Year Gas Deal,"BEIJING — China and Russia signed a $400 billion gas deal on Wednesday, giving Moscow a megamarket for its leading export and linking two major powers that, despite a rocky history of alliances and rivalries, have drawn closer to counter the clout of the United States and Europe.",2014-05-21 10:09:33+00:00
Meet Modi’s Potential Foreign Policy Team,"NEW DELHI — As India attempts to understand the astounding contours of the electoral victory by the Bharatiya Janata Party last week, Prime Minister-designate Narendra Modi is said to be putting his cabinet together.",2014-05-21 13:48:12+00:00
"Q & A: Adam Segal on China, Cyberspies and the Moral High Ground","This week, the United States took its most aggressive step yet in trying to curb what it calls Chinese state-sponsored hacking attacks aimed at stealing trade secrets from American corporations. The Justice Department on Monday announced an indictment against five members of the People’s Liberation Army accused of corporate cyberespionage. United States officials say the five men belong to Unit 61398, which operates out of an office tower on the outskirts of Shanghai.",2014-05-22 05:12:39+00:00
U.S. Case Offers Glimpse Into China’s Hacker Army,"BEIJING — One man accused of being a hacker for the Chinese military, Wang Dong, better known as UglyGorilla, wrote in a social media profile that he did not “have much ambition” but wanted “to wander the world with a sword, an idiot.”",2014-05-23 01:42:07+00:00
U.S. Gains in a Spat With China Over Tariffs,WASHINGTON — The World Trade Organization sided with the United States on Friday in a dispute over punitive Chinese tariffs on American exports of cars and sport utility vehicles.,2014-05-23 11:49:30+00:00
Deterrence Revisited,"WASHINGTON — THE graduation exercises at West Point have long been a moment for American presidents to offer midcourse adjustments — or something more radical — in their strategies for dealing with foreign adversaries. A dozen years ago, George W. Bush offered the first taste of his “pre-emption” strategy from the bluffs over the Hudson River, reviving a 165-year-old concept to warn anyone who might threaten the United States that Washington could act first to neutralize them. It was more than a rhetorical exercise: 10 months later American forces were on their way to Baghdad. ",2014-05-24 18:30:04+00:00
Chinese Blogger Says He Was Fired After Meeting With Kerry,"A Chinese blogger says he was fired from his job at one of China’s leading Internet companies for his comments during a February meeting in Beijing with the American secretary of state, John Kerry.",2014-05-26 06:42:17+00:00
Beijing Levels New Attack at U.S. Cyber-Spying,"A week after United States prosecutors  indicted  five People’s Liberation Army officers on charges of cyber-theft, a Chinese government agency has issued its own lengthy, political indictment of American cyber-espionage, accusing the Obama administration of spying on the Internet on a scale far greater than that of other countries.",2014-05-26 12:23:57+00:00
Governments Await Obama’s Move on Carbon to Gauge U.S. Climate Efforts,"WASHINGTON — President Obama is expected to announce on Monday an Environmental Protection Agency regulation to cut carbon pollution from the nation’s 600 coal-fired power plants, in a speech that government analysts in Beijing, Brussels and beyond will scrutinize to determine how serious the president is about fighting global warming.",2014-05-27 01:06:04+00:00
Putin Blinked,"There was a moment at the height of the Cuban missile crisis in October 1962 when Soviet ships approached to within just a few miles of a U.S. naval blockade and then, at the last minute, turned back — prompting then-Secretary of State Dean Rusk to utter one of the most famous lines from the Cold War:  “We’re eyeball to eyeball, and I think the other fellow just blinked.”",2014-05-28 00:26:19+00:00
Times Minute | A U.S. Diplomacy Reboot,In the Video,2014-05-28 03:35:05+00:00
Reaction to President Obama’s West Point Speech,"President Obama laid out a foreign policy vision on Wednesday for his final two and a half years in office, responding to critics who have said the United States has been rudderless amid crises. Mr. Obama’s critics were quick to respond to his speech. A few of those responses are highlighted below:",2014-05-28 19:16:30+00:00
The Autocracy Challenge,"It’s hard to remember, but back in the early 1990s there was a debate about how nations should emerge from Communism — the Russian way or the Chinese way. The Russians did political and economic reform together. The Chinese just did economic reform.",2014-05-30 01:14:59+00:00
U.S. Sway in Asia Is Imperiled as China Challenges Alliances,"SINGAPORE — The Obama administration’s three-year-old plan to shift its foreign policy focus to Asia was supposed to shore up interests in a critical region, push new free trade pacts and re-establish United States influence as a balance to a growing China, after a decade of inattention.",2014-05-31 01:33:24+00:00
China Accuses U.S. and Japan of Incitement,"SINGAPORE — China struck back harshly at the United States and Japan on Saturday, as a senior Chinese military official accused Defense Secretary Chuck Hagel and Prime Minister Shinzo Abe of Japan of acting in concert to sow controversy and division in the Asia-Pacific region.",2014-05-31 12:02:00+00:00
Obama’s Foreign Policy Book,"SULAIMANIYA, Iraq — When President Obama sits down to write his foreign policy memoir he may be tempted to use as his book title the four words he reportedly uses privately to summarize the Obama doctrine: “Don’t Do Stupid Stuff” (with “stuff” sometimes defined more spicily).",2014-05-31 19:16:53+00:00
Re-Evaluating the College Rankings Game,"LONDON — Although the rating of colleges and universities around the world has been heavily criticized by educators and politicians alike, the academic rankings business is big, and booming.",2014-06-01 16:01:13+00:00
Aiming Financial Weapons From Treasury War Room,"WASHINGTON — In a dingy suite of offices in a Treasury Department annex, the troops work into the night, armed with paperwork, computers and a clock on the wall set to Tehran time. They blast out advisories ordering banks to block targeted people, then threaten them with consequences — fines that can range into millions of dollars — if they do not.",2014-06-04 01:01:11+00:00
Live-Blogging the Tiananmen Square Anniversary,"Today marks the 25th anniversary of the Chinese military’s crackdown on the protests in Tiananmen Square, and The Times reported on how the event was remembered. In Hong Kong, a huge nighttime rally took place in Victoria Park. But in mainland China the situation was starkly different: The authorities were intent on silencing any mention of the anniversary, arresting dissidents and others, and prohibiting social media postings that allude even remotely to the crackdown.",2014-06-04 01:43:26+00:00
North Korea Detains 3rd American in New Threat to Relations With U.S.,"SEOUL, South Korea — A municipal worker from Ohio on a tour of North Korea has been detained there for unspecified illegal acts, making him the third American known to be currently held in the isolated country and threatening to further aggravate its tense relationship with the United States.",2014-06-06 04:43:27+00:00
"A New Map, Defined by Gas","WASHINGTON — Get ready for a new map of global economic power, this one redrawn by American shale gas. It could change the landscape in two ways: reviving hope for American manufacturing, and prompting an American-Russian rivalry over the export of energy to Europe and Asia.",2014-06-10 10:30:49+00:00
Getting to the Heart of Suriname,"Nelson Tiapoe pointed out two mature trees just a few feet apart amid the dense jungle vegetation. “When you see a mango tree and a cacao tree together, you know people used to live here,” he said. He was leading me and a 62-year-old Dutch man named Ton through the dense Amazonian rain forest of central Suriname just across the Upper Suriname River from his eco-resort, Knini Paati.",2014-06-12 20:33:41+00:00
Iraqi Army Retakes Government Complex in Central Ramadi,Efforts to stem the rise of the Islamic State.,2014-06-12 21:20:52+00:00
With Values Like These ...,"NEW DELHI — Of all the pictorial charts used in Indian schools as teaching aids, it was the Ideal Boy that haunted my generation. The Ideal Boy woke up and brushed his teeth with care, saluted his parents, prayed, had his meals on time, helped others, performed sundry duties and, more puzzling, took “lost children to police post.”",2014-06-15 20:30:03+00:00
Conflict in Iraq Adds New Angle to U.S.-Iran Nuclear Talks,"VIENNA — The Iranian leadership had a message for Washington on Wednesday: If President Obama really wants some cooperation on stabilizing Iraq, he might first think about speeding forward with a permanent deal over Iran’s nuclear capability.",2014-06-19 01:45:38+00:00
The Diplomacy of Force,"OSLO — If there is one rule of international affairs that the Obama administration has forgotten or never learned, it is that mediated settlements reflect power balances. The principal way such balances are changed is through force.",2014-06-19 11:08:09+00:00
U.S. Chided for Delays Over Treaty on Weapons,"The American peace activist who pioneered a treaty that bans antipersonnel land mines chided the Obama administration on Wednesday for not yet having signed it after five years of review. The activist, Jody Williams, said that China — which also has not signed — now appears to have far fewer of these weapons than the United States.",2014-06-26 01:30:41+00:00
Your Evening Briefing,"Welcome to NYT Now, the new app from The New York Times.",2014-06-26 20:58:23+00:00
U.S. Lays Groundwork to Reduce Land Mines and Join Global Treaty,"After five years of study, the Obama administration put the United States on a course Friday to eventually sign the global treaty that bans antipersonnel land mines, announcing steps that will gradually reduce the American stockpile and find ways to adjust for any military disadvantage in purging the weapons.",2014-06-27 08:48:25+00:00
Q. and A.: Edmund Malesky on Vietnam and China,"Edmund J. Malesky, an associate professor of political economy at Duke University, has spent years studying the politics of Vietnam. More recently, he has been working on a governance project involving China. His scholarship on the two countries, both ruled by Communist parties with close ties, has given him a basis for a comparative perspective on the nations’ politics and political economies. In early May, a Chinese state-owned oil company moved an exploratory oil rig into waters off the disputed",2014-06-30 08:26:58+00:00
Japan Announces a Military Shift to Thwart China,"TOKYO — Japan’s prime minister announced a reinterpretation of the country’s pacifist Constitution on Tuesday, freeing its military for the first time in over 60 years to play a more assertive role in the increasingly tense region.",2014-07-01 12:03:01+00:00
"In BNP Paribas Case, an Example of How Mighty the Dollar Is","Even if you are a bank as gigantic as BNP Paribas, $9 billion is a lot of money. Shareholders of the French bank know that all too well, as that is what they are paying in penalties to the United States for a conspiracy to allow money transfers to Sudan and other blacklisted nations.",2014-07-01 18:58:08+00:00
The Court’s Ruling on Contraception, ,2014-07-01 22:03:57+00:00
Chinese President’s Visit to South Korea Is Seen as Way to Weaken U.S. Alliances,"SEOUL, South Korea — President Xi Jinping of China arrived in South Korea on Thursday for a state visit to a vital American ally, a move that appears to signal his resolve to unsettle America’s alliances in Northeast Asia and fortify his argument for a new security architecture in the region, with China as the dominant player.",2014-07-02 14:28:14+00:00
Journalists at Odds With Union Over Role of Voice of America,"WASHINGTON — Voice of America journalists who are fighting to maintain what they say is their editorial independence are now at odds not only with Congress, but also with their own union.",2014-07-02 23:53:29+00:00
China and South Korea Affirm Antinuclear Goals ,"SEOUL, South Korea — The leaders of China and South Korea sent a strong message to North Korea on Thursday, saying they were united in their opposition to the development of nuclear weapons on the Korean Peninsula, though they fell short on how they would pursue that goal.",2014-07-03 14:03:27+00:00
Today’s Titans Can Learn From Fall of U.S. Steel,It has been 55 years since bitter labor relations exploded into one of the longest and most debilitating strikes the United States has ever seen.,2014-07-03 20:59:49+00:00
Q. and A.: Lyle Goldstein on China and the Vietnamese Military,"As friction increases between China and Vietnam over the South China Sea, an important question is how Vietnam’s military, famed decades ago for its resilience and guerrilla warfare, measures up. For the last two months, Chinese and Vietnamese Coast Guard vessels have been jostling each other around a billion-dollar Chinese oil rig that Vietnam says was unilaterally placed in its waters by Beijing. (Beijing says the waters are Chinese.) Warships from both countries lurk in the distance, and from time to time, the Chinese send air force fighters into the rig’s vicinity to show they mean business. ",2014-07-05 20:33:11+00:00
"Ties Strained, Germans Press U.S. to Answer Spy Allegation","BERLIN — With mystery enveloping a German intelligence service employee accused of spying — reportedly for the United States — German officials and commentators on Sunday angrily demanded a response from Washington, warning that an already troubled relationship was at risk of deteriorating to a new low.",2014-07-06 18:58:33+00:00
Spy Scandal Tails Merkel All the Way to Beijing,"BEIJING — The visit to China by Chancellor Angela Merkel of Germany was supposed to focus on business, but financial matters were overshadowed Monday by a spy scandal at home — reportedly involving the United States — and China’s wartime history with Japan.",2014-07-07 17:20:14+00:00
Q. and A.: John Delury on Chinese-South Korean Ties,"The visit of President Xi Jinping of China to Seoul last week underscored how Beijing is intent on warmer ties with South Korea, already  a strong economic partner. During the visit, Mr. Xi and President Park Geun-hye of South Korea agreed on the need to keep North Korea’s nuclear ambitions in check but papered over substantial differences on how to reach that goal. Perhaps more important, the visit reflected tensions among Seoul and Tokyo, the United States’ key allies in the region, as China tries to exploit South Korean wariness of Japan stemming from Japan’s colonial dominance of the Korean peninsula in the early 20th century.",2014-07-08 02:21:12+00:00
HSBC Draws Fire After Downgrading Hong Kong Stocks,"HSBC, the London-based bank with roots in Hong Kong and Shanghai, waded into controversy this week when it downgraded Hong Kong stocks out of concern that a swelling pro-democracy movement could sour relations with the mainland.",2014-07-08 08:29:26+00:00
Japan Makes an Asian Pivot,"Prime Minister Shinzo Abe has reinterpreted Japan’s pacifist Constitution, freeing its military for the first time in over 60 years to play a more assertive role in the Asia-Pacific region. The move comes as another shakeup in an increasingly tense part of the world, marked by the growing influence and military might of China, President Obama’s pivot to Asia and the perennial saber-rattling of North Korea.",2014-07-08 15:59:19+00:00
Obama’s Understated Foreign Policy Gains,"It’s been a pretty good couple of weeks for American foreign policy. No, seriously.",2014-07-09 10:33:35+00:00
Kerry Presses China to Abide by Maritime Laws to Ease Tensions,"BEIJING — In a closed-door session at a high-level gathering of Chinese and American officials here on Wednesday, Secretary of State John Kerry urged China to follow maritime law in nearby seas to reduce regional tensions, a senior American official said.",2014-07-09 20:35:30+00:00
Chinese Hackers Pursue Key Data on U.S. Workers,"WASHINGTON — Chinese hackers in March broke into the computer networks of the United States government agency that houses the personal information of all federal employees, according to senior American officials. They appeared to be targeting the files on tens of thousands of employees who have applied for top-secret security clearances.",2014-07-10 01:24:27+00:00
Kerry Assures China That the U.S. Can Have Many Allies in Asia,"BEIJING — Seeking to put the best face on a difficult relationship with Beijing, Secretary of State John Kerry said Thursday that the United States and China could find ways to manage their differences and had more in common than not.",2014-07-10 15:33:31+00:00
U.S. Targets South Korea Over Steel ,WASHINGTON — The Commerce Department declared Friday that South Korean steel companies and those in seven other countries were illegally dumping low-cost steel pipes and tubing into the American construction market and would be subject to additional duties.,2014-07-11 22:30:17+00:00
"Behind German Spy Cases, Twists Worthy of Films","BERLIN — The Cold War is long since over, the capital is no longer Bonn — the “small town in Germany” of John le Carré fame — and few nations have exhibited a stronger reaction against the modern surveillance state.",2014-07-12 19:49:57+00:00
U.S. Warns Iran Over ‘Unworkable’ Plans for Nuclear Power Program,"VIENNA — A senior Obama administration official said Saturday that Iran continues to take “inadequate and unworkable” positions on the future of its nuclear program, and warned that the country would have to live with sharp limits on its ability to produce nuclear fuel for at least a decade, and perhaps longer.",2014-07-12 21:20:24+00:00
"Order vs. Disorder, Part 2",I’ve argued for a while now that it is always useful to study the Israeli-Arab conflict because it is to the wider war of civilizations what Off Broadway is to Broadway. A lot of stuff starts there and then goes to Broadway. So what’s playing Off Broadway these days? The Israeli-Arab conflict has become a miniature of the most relevant divide in the world today: the divide between the “world of order” and the “world of disorder.”,2014-07-16 00:59:44+00:00
Japan’s Break With Peace,"TOKYO — On July 1, Prime Minister Shinzo Abe gutted Article 9 of the Japanese Constitution, the so-called “peace clause” that has historically prohibited belligerence. Using a cabinet decision to reinterpret the article, and so bypassing Parliament and the requirement for a referendum on a change to the Constitution, Mr. Abe thus empowered Japan’s military, known as the Self-Defense Forces, to take action against other countries.",2014-07-16 10:31:01+00:00
South Korea Begins Naval Drills With the U.S.,"ABOARD THE U.S.S. GEORGE WASHINGTON — Fighter jets roared off an American aircraft carrier into a gray sky on Wednesday as the United States kicked off a joint naval exercise off the west coast of the Korean Peninsula, with the South Korean president, Park Geun-hye, calling for strong punishment if North Korea initiated a military provocation.",2014-07-16 13:37:44+00:00
Star Anchor’s Real Sin May Have Been Hypocrisy,"The Chinese term for schadenfreude is xingzai lehuo (幸灾乐祸), and it does not take long for the sentiment to surface at the mention of Rui Chenggang, the smooth-talking state television anchor who was handed to prosecutors last Friday.",2014-07-16 22:00:46+00:00
"U.S. Naval Ties With China Advance, Symbolically","The United States chief of naval operations, Adm. Jonathan W. Greenert, visited China’s aircraft carrier last week, a symbolic step in the campaign the Pentagon is waging with Beijing for greater transparency even as the two navies become greater rivals.",2014-07-20 22:00:48+00:00
"Despite Anger Over Downed Jetliner, Europe Shies Away From Sanctions on Russia","AMSTERDAM — In cafes across the Netherlands, a new Cold War with Russia had already erupted.",2014-07-22 08:06:58+00:00
"With Microsoft in Sights, China Starts to Squeeze U.S. Tech Companies","BEIJING — China, once the hottest growth market for United States technology companies, is turning chillier.",2014-07-28 14:17:55+00:00
"U.S. Says Russia Tested Cruise Missile, Violating Treaty","WASHINGTON — The United States has concluded that Russia violated a landmark arms control treaty by testing a prohibited ground-launched cruise missile, according to senior American officials, a finding that was conveyed by President Obama to President Vladimir V. Putin of Russia in a letter on Monday.",2014-07-28 23:00:14+00:00
Coordinated Sanctions Aim at Russia’s Ability to Tap Its Oil Reserves,"WASHINGTON — The United States and Europe kicked off a joint effort on Tuesday intended to curb Russia’s long-term ability to develop new oil resources, taking aim at the Kremlin’s premier source of wealth and power in retaliation for its intervention in Ukraine.",2014-07-29 09:56:26+00:00
"In India, Kerry to Meet New Prime Minister and Seek Improved Relations","NEW DELHI — In the first high-level American visit to India since the election of Prime Minister Narendra Modi, Secretary of State John Kerry said Thursday that the Obama administration was seeking a “new relationship” with India.",2014-07-31 19:46:27+00:00
Alibaba Is Investing Huge Sums in an Array of U.S. Tech Companies,"Alibaba Group, the Chinese Internet retailer, is coming to America with its checkbook wide open.",2014-08-01 01:13:58+00:00
Morning Agenda: Markets Fall but Strategists Shrug,"MARKETS FALL BUT STRATEGISTS SHRUG | The stock market ended July with the sharpest decline in the Standard & Poor’s 500-stock index since April, while the Dow Jones industrial index fell more than 300 points, eliminating all of its gains for the year, Jeff Sommer writes in DealBook. The reasons for the losses on Thursday were not entirely clear ‒ a few disappointing earnings reports, Argentina’s default and fears about global conflict may all have been factors. But whatever the causes of the decline, it wasn’t entirely unexpected, and the reaction of several strategists was fairly upbeat.",2014-08-01 11:38:23+00:00
African Leaders Sit Down With American Investors,"WASHINGTON — President Obama convened a giant game of “Let’s Make a Deal” between the United States and Africa on Tuesday, bringing together nearly 50 African leaders with American investors for what he promised would be a long-term partnership that went beyond extracting “minerals from the ground for our growth.”",2014-08-06 04:15:04+00:00
Why Help China’s Military Progress?,"The head of China’s navy, Adm. Wu Shengli, recently asked his American counterpart, Adm. Jonathan Greenert, to allow Chinese officers assigned to its new aircraft carrier to board an American carrier to learn about maintenance and operational procedures. United States policy makers are considering the request. It is a bad idea.",2014-08-06 10:19:04+00:00
A U.S. Journalist’s Arrest Points to a Power Struggle in the Leadership of Iran,"TEHRAN — Jason Rezaian knew he was being watched. A man on a motorcycle had been following him and his wife for weeks, his colleagues said. The tail was so blatant that Mr. Rezaian, The Washington Post’s correspondent in Tehran, had even managed to take a picture of the license plate.",2014-08-07 13:17:30+00:00
"With Natural Gas Byproduct, Iran Sidesteps Sanctions","Iran is finding a way around Western sanctions to export increasing amounts of an ultralight oil to China and other Asian markets, expanding the value of its trade by potentially billions of dollars a year.",2014-08-12 22:43:35+00:00
Adviser to Government in Chinese Investigation of Qualcomm Is Ousted,"HONG KONG — An adviser to a Chinese government antitrust committee has been dismissed, accused of accepting payments from Qualcomm, an American technology company under investigation in China on suspicion of antitrust violations, Chinese state news reports said on Wednesday.",2014-08-13 10:17:38+00:00
"In China’s Shadow, U.S. Courts Old Foe Vietnam","HO CHI MINH CITY, Vietnam — The chairman of the Joint Chiefs of Staff, Gen. Martin E. Dempsey, courted Vietnam over the past several days. He was the first chairman in more than 40 years to visit the old enemy of Washington, now envisioned as a new partner that will acquire American weapons and help offset the power of China.",2014-08-16 16:27:49+00:00
Pentagon Says Chinese Fighter Jet Confronted American Navy Plane,"WASHINGTON — A Chinese fighter jet flew within 30 feet of a Navy surveillance and reconnaissance plane this week in international airspace just off the Chinese coast, the Pentagon said Friday.",2014-08-22 20:15:38+00:00
"Order vs. Disorder, Part 3","THE United States is swamped by refugee children from collapsing Central American countries; efforts to contain the major Ebola outbreak in West Africa are straining governments there; jihadists have carved out a bloodthirsty caliphate inside Iraq and Syria; after having already eaten Crimea, Russia keeps taking more bites out of Ukraine; and the U.N.’s refugee agency just announced that “the number of refugees, asylum-seekers and internally displaced people worldwide has, for the first time in the post-World War II era, exceeded 50 million people.” If it feels as though the world of disorder is expanding against the world of order, it’s not your imagination. There’s an unfortunate logic to it.",2014-08-23 18:30:07+00:00
Solar Company Seeks Stiff U.S. Tariffs to Deter Chinese Spying ,"In the daunting battle against corporate online espionage worldwide, one major solar company wants to deploy a powerful and novel weapon: higher tariffs. ",2014-09-01 16:24:38+00:00
Hong Kong’s Democrats Clamor for Spot on Crowded U.S. Agenda,WASHINGTON — Pro-democracy advocates in Hong Kong are girding for what some predict will be a tense final showdown with the Chinese government over whether Beijing will permit genuine democracy to take root in the former British colony.,2014-09-05 01:43:09+00:00
America’s Debt to the Finns,"Re “Finland’s lesson for Ukraine” (Opinion, Sept. 3): René Nyberg’s article strikes rare notes of clarity at a time of great confusion as to how the West should best respond to Russian aggression in Ukraine. As one of Russia’s eternal neighbors, Finland alone is serene and secure. Why? Because it won Stalin’s respect by its ferocious defense against Soviet invasion in 1940-41, while Latvia, Lithuania and Estonia collapsed and were absorbed into the Soviet bloc.",2014-09-05 11:24:03+00:00
Foreign Powers Buy Influence at Think Tanks,"WASHINGTON — The agreement signed last year by the Norway Ministry of Foreign Affairs was explicit: For $5 million, Norway’s partner in Washington would push top officials at the White House, at the Treasury Department and in Congress to double spending on a United States foreign aid program.",2014-09-07 01:18:25+00:00
U.S. and European Sanctions Take Aim at Putin’s Economic Efforts,"WASHINGTON — The United States and the European Union dealt a blow on Friday to Russian efforts to develop future oil sources in the Arctic and elsewhere, broadening and deepening the range of sanctions imposed on Moscow in retaliation for its intervention in Ukraine despite the potential cost to Western firms like Exxon Mobil and BP.",2014-09-12 10:04:32+00:00
Tea Party Politics in Japan,"TOKYO — On Sept. 3, Prime Minister Shinzo Abe reshuffled his cabinet for the first time since he came to office in late 2012. Determined to show that he is progressive on women’s issues, he appointed five new female ministers, tying the record set by Prime Minister Junichiro Koizumi. The foreign media seem to have been impressed by the gesture. But Japanese outlets were more interested in the gains of another group: Fifteen of the 19 members in the new cabinet belong to Nippon Kaigi, the “Japan Conference,” a nationalistic right-wing group that was all but unknown until recently.",2014-09-12 11:13:16+00:00
Nations Trying to Stop Their Citizens From Going to Middle East to Fight for ISIS,"UNITED NATIONS — France wants more power to block its citizens from leaving the country, while Britain is weighing whether to stop more of its citizens from coming home. Tunisia is debating measures to make it a criminal offense to help jihadist fighters travel to Syria and Iraq, while Russia has outlawed enlisting in armed groups that are “contradictory to Russian policy.”",2014-09-12 17:55:23+00:00
Malaysia Risks Enraging China by Inviting U.S. Spy Flights,"BEIJING — Malaysia’s reported invitation to the United States to fly spy planes out of East Malaysia on the southern rim of the South China Sea seems likely to intensify China’s anger at American surveillance of the strategic waterway and its disputed islands, analysts say.",2014-09-13 23:25:01+00:00
Your Wednesday Briefing,Good morning.,2014-09-17 09:53:49+00:00
"With Much at Stake, Chinese Leader Visits India","NEW DELHI — India’s new prime minister, Narendra Modi, celebrated his 64th birthday on Wednesday by hosting President Xi Jinping of China in his home state, Gujarat, as the leaders of Asia’s two giants laid the foundation for a relationship that will carry huge stakes for both countries.",2014-09-17 11:32:53+00:00
Can the U.S. and China Find Harmony in Pursuing Climate Progress?,"Jeff Goodell, who’s written fine books on “big coal” and the batch of climate-manipulating ideas known as geo-engineering, has written an invaluable feature on China’s energy and climate plans for Rolling Stone: “China, the Climate and the Fate of the Planet.”",2014-09-17 16:22:29+00:00
Morning Agenda: Crackdown on Inversions," U.S. CRACKS DOWN ON INVERSIONS | Treasury Secretary Jacob J. Lew announced rules on Monday that are intended to deter United States companies from relocating overseas through mergers to lower their tax bills in a maneuver known as an inversion, Julie Hirschfeld Davis reports in The New York Times. The rules are intended to make inversions more difficult and less profitable.",2014-09-23 11:30:24+00:00
"Russia Uses Its Natural Gas to Play the China Card, Again","Ahead of a key meeting of global leaders in Beijing, Russian officials say that negotiations are heating up with China for a possible second major energy deal this year. If signed, the pact would authorize a new pipeline that could double the amount of natural gas Russia is scheduled to export to China and elevate Russia into a major supplier there. ",2014-09-25 06:47:36+00:00
"Indian Leader Narendra Modi, Once Unwelcome in U.S., Gets Rock Star Reception","The Indians who draw crowds of adoring fans are usually tall and sultry, with washboard abs and elaborate outfits, Bollywood stars like Shah Rukh Khan — described by some as the Brad Pitt of India — or Priyanka Chopra, the bombshell actress, singer and model.",2014-09-27 22:48:27+00:00
U.S. and Philippines Hold Joint Military Exercises,"SUBIC BAY, Philippines — Joint military exercises between the United States Navy and its Philippine counterpart kicked off on Monday in Palawan, the island closest to contested areas of the South China Sea.",2014-09-29 13:05:15+00:00
"Iran, the Thinkable Ally","LONDON — Breakfast last week in New York with President Hassan Rouhani of Iran was a cordial affair, bereft of the fireworks of his predecessor, whose antics made headlines and not much more. Rouhani, flanked by his twinkly-eyed foreign minister, Mohammad Javad Zarif, was composed, lucid and, on the whole, conciliatory. He said a nuclear accord was doable by the deadline of Nov. 24 “if there is good will and seriousness.” He revealed that he had spoken last year with President Obama about “a number” of possible areas of collaboration in the event of an accord. He did not underplay the difficulties, or the implacability of a deal’s opponents in Iran and the United States, but suggested the “short-lived dustbowl” thrown up by any resolution would dissipate as win-win awareness grew. He even alluded to the aroma of roses. It was a polished performance full of the subtleties intrinsic to the Iranian mind. The question, as always with Iran, is what precisely it meant.",2014-10-02 11:02:12+00:00
U.S. Eases Embargo on Arms to Vietnam,"WASHINGTON — The United States on Thursday partially lifted its longtime ban on the provision of lethal arms to Vietnam, a move that is intended to help Hanoi strengthen its maritime security as it contends with a more assertive China. ",2014-10-03 01:24:39+00:00
Morning Agenda: More Trouble for Big Banks,"The Justice Department is preparing a fresh round of attacks on the world’s biggest banks, again questioning Wall Street’s role in a broad array of financial markets, DealBook’s Ben Protess and Jessica Silver-Greenberg write. With evidence mounting that a number of foreign and American banks colluded to set the price of foreign currencies, prosecutors are aiming to file charges against at least one bank by the end of the year, according to interviews with lawyers briefed on the matter. Several banks are expected to plead guilty to resolve the investigation.",2014-10-07 11:55:27+00:00
"In the U.S., a Turning Point in the Flow of Oil","HOUSTON — The Singapore-flagged tanker BW Zambesi set sail with little fanfare from the port of Galveston, Tex., on July 30, loaded with crude oil destined for South Korea. But though it left inauspiciously, the ship’s launch was another critical turning point in what has been a half-decade of tectonic change for the American oil industry.",2014-10-07 22:48:32+00:00
Oil’s Comeback Gives U.S. Global Leverage,"It has become fashionable to note a decline of American global power and influence, but don’t tell that to the energy experts.",2014-10-08 01:13:11+00:00
"Chinese Return to the Waldorf, With $2 Billion","After President Richard Nixon’s historic opening to China, Deng Xiaoping, the vice premier and eventual paramount leader of this country, made his first trip to the United States for a meeting at the United Nations in the spring of 1974.",2014-10-09 01:28:42+00:00
U.S. Opposing China’s Answer to World Bank,"BEIJING — For almost a year, China has been pitching an idea to its neighbors in Asia: a big, internationally funded bank that would offer quick financing for badly needed transportation, telecommunications and energy projects in underdeveloped countries across the region.",2014-10-09 15:32:22+00:00
Some Chinese Leaders Claim U.S. and Britain Are Behind Hong Kong Protests ,"HONG KONG — One of the young protesters directing traffic on Friday morning at a street barricade here was wearing a reproduction of British military fatigues, complete with a Union Jack on the shoulder. In any other city, the outfit might have been dismissed as hipster chic. But in Hong Kong, it caused a stir.",2014-10-10 23:34:36+00:00
Leader Taps Into Chinese Classics in Seeking to Cement Power,"HONG KONG — When China’s leader, Xi Jinping, recently warned officials to ward off the temptations of corruption and Western ideas of democracy, he cited Han Fei, a Chinese nobleman renowned for his stark advocacy of autocratic rule more than 2,200 years ago.",2014-10-11 20:03:53+00:00
